jan,title,avg_sold_price,avg_shipping,total_sold,total_sales,date_last_sold,brand,mpn,epid,category,seller,item_id,url
4524135284280,Chained Soldier Mato Seihei no Slave 2 Vol.3 Blu-ray Booklet Japan,115.15,0,1,115.15,"Aug 16, 2026",,,,Movies & TV|DVDs & Blu-ray Discs,sdyk0022,117152352821,https://www.ebay.com/itm/117152352821
4943566234143,BABYMETAL LIVE AT INTUIT DOME Standard Edition Blu-ray Japan,83.7,2,1,83.7,"Aug 17, 2026",,,,Movies & TV|DVDs & Blu-ray Discs,sdyk0022,117153261627,https://www.ebay.com/itm/117153261627
4549526415449,Casio Men's Watch G-SHOCK GW-BX5600-1JF Black,224.13,0,1,224.13,"Aug 17, 2026",Casio,GW-BX5600-1JF,,"Jewelry & Watches|Watches, Parts & Accessories|Watches|Wristwatches",sakura-japan-net,117231711081,https://www.ebay.com/itm/117231711081
4534530164223,Demon Slayer: Kimetsu no Yaiba Infinity Castle Part 1 Limited ED Blu-ray,118.75,24,1,118.75,"Aug 16, 2026",,,,Movies & TV|DVDs & Blu-ray Discs,sdyk0022,117245259878,https://www.ebay.com/itm/117245259878
4954628470737,Seiko Men's Watch SBDC211/SPB507 Prospex Alpinist Automatic,1046.73,0,1,1046.73,"Aug 17, 2026",Seiko,,,"Jewelry & Watches|Watches, Parts & Accessories|Watches|Wristwatches",sakura-japan-net,117253662971,https://www.ebay.com/itm/117253662971
4943674456444,P1Harmony UNIQUE CD Japan Standard Edition + Photocard,59.15,0,1,59.15,"Aug 17, 2026",,,,Music|CDs,sdyk0022,117285010434,https://www.ebay.com/itm/117285010434
4524135325143,NEK! B!NARY CD + Blu-ray Limited Edition Type A Booklet 20P CCA-6540 PRE,68.65,10,1,68.65,"Aug 16, 2026",,,,Music|CDs,sdyk0022,117306344395,https://www.ebay.com/itm/117306344395
4982724152776,New! FALCON Baseball Batting machine FTS-100 Bat Swing Practice Training,99.99,59,1,99.99,"Aug 17, 2026",FALCON,FTS-100,,Sporting Goods|Team Sports|Baseball & Softball|Training Aids|Other Baseball Training Aids,nudiscovery*japan,122013218171,https://www.ebay.com/itm/122013218171
4948872413602,SONY PlayStation Vita Wi-Fi Model Black PCH-2000 ZA11 Vita Cosole Japan NEW,298.96,0,1,298.96,"Aug 17, 2026",Sony,PCH-2000 ZA11,,Video Games & Consoles|Video Game Consoles,samuraisellercooljapanc.t,123181688115,https://www.ebay.com/itm/123181688115
4906006275939,ORIENT SPORTS Diver Style RN-AA0003R Men's Watch Made in Japan from Japan NEW,257.66,37.78,1,257.66,"Aug 17, 2026",ORIENT STAR,,,"Jewelry & Watches|Watches, Parts & Accessories|Watches|Wristwatches",samuraisellercooljapanc.t,123638532878,https://www.ebay.com/itm/123638532878
4902470776019,Feather Artist Club DX Razor Japanese Sword Type ACD-N 162mm w/ Tracking NEW,114.34,26,1,114.34,"Aug 16, 2026",Feather,ACD-N,,Health & Beauty|Shaving & Hair Removal|Razors & Razor Blades|Men's Razors,lush_nine*japan,123773196397,https://www.ebay.com/itm/123773196397
4549660225676,Bandai SUPER ROBOT CHOGOKIN Gurren Lagann 10th ANNIVERSARY SET Action Figure,164.68,0,1,164.68,"Aug 17, 2026",BANDAI,Over,,Toys & Hobbies|Action Figures & Accessories|Action Figures,samuraisellercooljapanc.t,123786384863,https://www.ebay.com/itm/123786384863
4582241457172,Plus Minus Zero Cordless Vacuum Cleaner Ver.3 C030 Clear White XJC-C030 NEW,263.69,0,1,263.69,"Aug 17, 2026",PLUS MINUS ZERO,XJC-C030,,Home & Garden|Household Supplies & Cleaning|Vacuum Cleaners,samuraisellercooljapanc.t,123854421607,https://www.ebay.com/itm/123854421607
4582387101427,"PA-02 TX V2/1.0 Official Oyaide XLR cable (1.0m) ""102SSC"" From Japan ◇",137.71,12,1,137.71,"Aug 16, 2026",oyaide,,,"Consumer Electronics|TV, Video & Home Audio|TV, Video & Audio Accessories|Home Audio Accessories|Audio Cables & Interconnects",iruzamako,124694372919,https://www.ebay.com/itm/124694372919
4957812675031,Yamaha Revstar Standard RSS20 SWB Swift Blue Chambered Body Cafe Racer E-Guitar,749.99,0,1,749.99,"Aug 16, 2026",YAMAHA,RSS20SWIFTBLUE,,Musical Instruments & Gear|Guitars & Basses|Electric Guitars,retro.music-japanshop,125528747609,https://www.ebay.com/itm/125528747609
4954835137034,Milbon Plarmia Enriched Treatment M 35.3 fl oz Pack Refill for coarse hair,90,0,1,90,"Aug 16, 2026",Milbon,,,Health & Beauty|Hair Care & Styling|Shampoos & Conditioners,steprise,125758897330,https://www.ebay.com/itm/125758897330
4543112254498,Soul of Chogokin GX-08MA Mazinger Angel Aphrodai A Action Figure BANDAI NEW,108.26,21.12,1,108.26,"Aug 16, 2026",Bandai (BANDAI),GX-08MA,,Toys & Hobbies|Action Figures & Accessories|Action Figures,samuraisellercooljapanc.t,125863141382,https://www.ebay.com/itm/125863141382
4961310157678,audio-technica ATH-HL7BT Open-Air Dynamic Type Bluetooth Wireless Headphones NEW,144.6,3,1,144.6,"Aug 16, 2026",Audio Technica,ATH-HL7BT,,Consumer Electronics|Portable Audio & Headphones|Headphones,samuraisellercooljapanc.t,125957009331,https://www.ebay.com/itm/125957009331
4530956471808,MEDICOM TOY MAFEX No.180 CYBORG (ZACK SNYDER'S JUSTICE LEAGUE Ver.),64.46,13.1,1,64.46,"Aug 16, 2026",Medicom Toy,STL232376,,Toys & Hobbies|Action Figures & Accessories|Action Figures,lush_nine*japan,125968652077,https://www.ebay.com/itm/125968652077
4573102652829,Premium BANDAI MG 1/100 RGM-89S STARK JEGAN Model Kit GUNDAM UC w/ Tracking NEW,67.53,54.5,1,67.53,"Aug 17, 2026",Premium BANDAI,,,Toys & Hobbies|Models & Kits|Figures,lush_nine*japan,125988092783,https://www.ebay.com/itm/125988092783
4961310146825,audio-technica SoundReality Wireless Headphones Pink ATH-SR30BT PK Japan NEW,104.96,21.12,1,104.96,"Aug 17, 2026",audio-technica,ATH-SR30BT PK,,Consumer Electronics|Portable Audio & Headphones|Headphones,samuraisellercooljapanc.t,126011475462,https://www.ebay.com/itm/126011475462
4979750740824,Genuine SEGA TOYS Black Grand Pianist 1/6 scale miniature grand piano New,480,0,1,480,"Aug 17, 2026",SEGA TOYS,NA,,Musical Instruments & Gear|Other Musical Instruments,jatoyo*,126213183334,https://www.ebay.com/itm/126213183334
4948872412131,SONY PSP Playstation Portable Console Radiant Red  PSP-3000 Japan New,304.99,0,1,304.99,"Aug 16, 2026",Sony,PSP-3000-RR,,Video Games & Consoles|Video Game Consoles,samuraisellercooljapanc.t,126240292943,https://www.ebay.com/itm/126240292943
4548736065970,New SONY Filter Adapter Kit VFA-305R1 for RX0 & RX0II (DSC-RX0M2) Camera 30.5mm,83.55,41,1,83.55,"Aug 17, 2026",Sony,VFA-305R1,,"Cameras & Photo|Lenses & Filters|Lens Adapters, Mounts & Tubes",nyjbloom,126260832042,https://www.ebay.com/itm/126260832042
4543112396723,Soul of Chogokin GX-31 Voltes V Action figure Bandai Japan New,369.89,48.89,1,369.89,"Aug 17, 2026",Bandai,GX-31,,Toys & Hobbies|Action Figures & Accessories|Action Figures,samuraisellercooljapanc.t,126328832099,https://www.ebay.com/itm/126328832099
4589853590129,Bananana Effects MANDALA Glitch Pedal playback at double speed pitch shift,199.99,0,1,199.99,"Aug 16, 2026",BANANANA effects,Mandala,,Musical Instruments & Gear|Guitars & Basses|Parts & Accessories|Effects Pedals|Other Guitar Effects Pedals,retro.music-japanshop,126343322825,https://www.ebay.com/itm/126343322825
4957812547727,Yamaha LJ6 ARE BS Acoustic Guitar Brown Sunburst,596.99,75,1,596.99,"Aug 16, 2026",Yamaha,LJ6 ARE BS,,Musical Instruments & Gear|Guitars & Basses|Acoustic Guitars,retro.music-japanshop,126379677514,https://www.ebay.com/itm/126379677514
4951035061664,DENON RCD-M41SP with Discrete Amplifier Bluetooth Compatible CD Receiver New,353.84,0,1,353.84,"Aug 17, 2026",Denon,RCD-M41,,"Consumer Electronics|TV, Video & Home Audio|Home Audio|Home Audio Components|CD Players & Recorders",samuraisellercooljapanc.t,126541568370,https://www.ebay.com/itm/126541568370
4906006294923,Orient Orient Bambino SUN & MOON RN-AK0803Y Automatic Men Watch New in Box,294.85,0,1,294.85,"Aug 16, 2026",Orient,,,"Jewelry & Watches|Watches, Parts & Accessories|Watches|Wristwatches",nyankichi2009,126623938522,https://www.ebay.com/itm/126623938522
4954628464576,Seiko Seiko Selection SBTM337 Solar Radio Men Watch Titanium New in Box,475.96,70,1,475.96,"Aug 17, 2026",Seiko,,,"Jewelry & Watches|Watches, Parts & Accessories|Watches|Wristwatches",nyankichi2009,126638042944,https://www.ebay.com/itm/126638042944
4985155176731,AZUMAYA Folding Legs Wooden Kotatsu Heater Table Walnut Brown ELFE-901WAL NEW,393.73,0,1,393.73,"Aug 17, 2026",HIGASHITANI,901WAL,,"Home & Garden|Home Improvement|Heating, Cooling & Air|Central Heating & Cooling Systems|Central Furnaces",samuraisellercooljapanc.t,126653237195,https://www.ebay.com/itm/126653237195
4549526351105,CASIO PRO TREK PRW-35Y-1BJF Black Climber Line Triple Solar Men Watch New in Box,238.43,0,1,238.43,"Aug 17, 2026",Casio,,,"Jewelry & Watches|Watches, Parts & Accessories|Watches|Wristwatches",nyankichi2009,126714384563,https://www.ebay.com/itm/126714384563
4954628467904,Seiko Astron SBXY087 NEXTER All Black Titanium Radio Solar Men Watch Japan New,888.46,130,1,888.46,"Aug 16, 2026",Seiko,,,"Jewelry & Watches|Watches, Parts & Accessories|Watches|Wristwatches",nyankichi2009,126728573891,https://www.ebay.com/itm/126728573891
4550133133213,DAIWA 23 SEAPOWER 1200 Electric Reel Right Handle English Language Japan NEW,676.94,82.23,1,676.94,"Aug 17, 2026",Daiwa,133213,,Sporting Goods|Fishing|Reels,samuraisellercooljapanc.t,126751593830,https://www.ebay.com/itm/126751593830
4571519924300,New La casa lobo The Wolf House Deluxe Edition Blu-ray from Japan,61.28,6,1,61.28,"Aug 17, 2026",,,,Movies & TV|DVDs & Blu-ray Discs,ichsaka_0,126793370283,https://www.ebay.com/itm/126793370283
4904810907909,Transformers Kingdom Burning KD-EX Optimus Primal Action Figure Takara Tomy NEW,187.84,26.67,1,187.84,"Aug 16, 2026",TOMY,KD-EX,,Toys & Hobbies|Action Figures & Accessories|Action Figures,samuraisellercooljapanc.t,126814354627,https://www.ebay.com/itm/126814354627
4514162101537,New SP TAKEGAWA Super Oil Pump Kit HONDA XR/APE 01-16-0061 from Japan,51.86,5,1,51.86,"Aug 17, 2026",SP TAKEGAWA (Special Parts TAKEGAWA),01-16-0061,,eBay Motors|Parts & Accessories|Motorcycle & Scooter Parts & Accessories|Engines & Engine Parts|Other Engine Parts,ichsaka_0,126952739045,https://www.ebay.com/itm/126952739045
4906006296118,Orient Bambino RN-AC0023E Classic Automatic Mechanical 22 Jewels Men Watch New,227.86,0,1,227.86,"Aug 16, 2026",Orient,,,"Jewelry & Watches|Watches, Parts & Accessories|Watches|Wristwatches",nyankichi2009,126981711619,https://www.ebay.com/itm/126981711619
4906006296156,Orient Bambino RN-AK0807R SUN & MOON Red Dial Automatic Mechanical Men Watch New,282.1,0,1,282.1,"Aug 16, 2026",Orient,,,"Jewelry & Watches|Watches, Parts & Accessories|Watches|Wristwatches",nyankichi2009,126981787101,https://www.ebay.com/itm/126981787101
4902370519921,Nintendo 3DS LL Pink X White Console System Japan NEW,299.99,17,1,299.99,"Aug 17, 2026",Nintendo,SPR-S-PAAA,,Video Games & Consoles|Video Game Consoles,samuraisellercooljapanc.t,127167317086,https://www.ebay.com/itm/127167317086
4902370516128,Nintendo DS Lite System Portable Console Metalic Rose Japan New,194.99,0,1,194.99,"Aug 16, 2026",Nintendo,,1000485556,Video Games & Consoles|Video Game Consoles,samuraisellercooljapanc.t,127195915517,https://www.ebay.com/itm/127195915517
4573201242310,Pioneer DJ XDJ-RX3 2ch Performance All In One DJ System Black,2149.99,0,1,2149.99,"Aug 16, 2026",Pioneer DJ,XDJ-RX3,,Musical Instruments & Gear|DJ Equipment|DJ Controllers,retro.music-japanshop,127227713510,https://www.ebay.com/itm/127227713510
4573603630036,Kayou+ AimVision PRO Drafting Mechanical Pencil 0.5mm Snow White Made in Japan,76.39,9.69,1,76.39,"Aug 16, 2026",KAYOU＋,KAMP-AIPBK,,"Business & Industrial|Office|Office Supplies|Pens, Pencils & Markers|Mechanical Pencils",naospecial_tokyojapan,127267240765,https://www.ebay.com/itm/127267240765
4902370536690,New Nintendo 2DS XL LL White Orange Console System Japan NEW,399.99,0,1,399.99,"Aug 16, 2026",Nintendo,JAN-S-OAAA,,Video Games & Consoles|Video Game Consoles,samuraisellercooljapanc.t,127351066917,https://www.ebay.com/itm/127351066917
4573448906778,ignition model 1/18 Toyota Celica GT-FOUR (ST205) Red IG3677,255,51.51,1,255,"Aug 16, 2026",ignition model,IG3677,,"Toys & Hobbies|Diecast & Toy Vehicles|Cars, Trucks & Vans|Contemporary Manufacture",lush_nine*japan,127375653971,https://www.ebay.com/itm/127375653971
4988601008532,Nintendo 3DS LL Final Fantasy Theatrhythm Curtain Call Limited Edition Japan NEW,449.99,32.23,1,449.99,"Aug 17, 2026",Nintendo,,,Video Games & Consoles|Video Game Consoles,samuraisellercooljapanc.t,127640655145,https://www.ebay.com/itm/127640655145
4975514063963,KENWOOD KSC-SW12EQ Compact Active Powered Subwoofer Under Seat EQ Japan NEW,166.99,26,1,166.99,"Aug 17, 2026",Kenwood,KSC-SW12EQ,,Consumer Electronics|Vehicle Electronics & GPS|Car Audio|Car Speakers & Speaker Systems,best4customer_jp,127657945802,https://www.ebay.com/itm/127657945802
4902430903387,Gillette Labs Heated Razor Waterproof 5-Blade Cartridges and Dock Japan NEW,87.94,4,1,87.94,"Aug 16, 2026",Gillette,,,Health & Beauty|Shaving & Hair Removal|Razors & Razor Blades|Men's Razors,samuraisellercooljapanc.t,127750610610,https://www.ebay.com/itm/127750610610
4954628455963,Seiko Selection SCVE053 Automatic Mechanical Skeleton Men Watch Black 42mm 4R38,270,0,1,270,"Aug 17, 2026",Seiko,,,"Jewelry & Watches|Watches, Parts & Accessories|Watches|Wristwatches",doublermall,127801650851,https://www.ebay.com/itm/127801650851
4560122612025,AF ASAHI Wind Shield No.99 For Mini Pipe Handle Only 50-750cc NO99MINI,159.9,0,1,159.9,"Aug 17, 2026",AF ASAHI,,,eBay Motors|Parts & Accessories|Motorcycle & Scooter Parts & Accessories|Body & Frame|Windshields,japanuniverse,127824438818,https://www.ebay.com/itm/127824438818
4988602179064,Yugioh! Card Game Duel Set Story of White YCSJ Nagoya Japanese 2025 Yu-Gi-Oh NEW,128.98,0,1,128.98,"Aug 16, 2026",,,,Toys & Hobbies|Collectible Card Games|CCG Sealed Decks & Kits,samuraisellercooljapanc.t,127837729318,https://www.ebay.com/itm/127837729318
4571697180895,GSC Bungo Stray Dogs Osamu Dazai: Kimono Ver. 1/7 PVC Figure 230mm,187.03,84.68,1,187.03,"Aug 16, 2026",Good Smile Company,,,Collectibles|Animation Art & Merchandise|Animation Merchandise|Figures & Statues,lush_nine*japan,127875699443,https://www.ebay.com/itm/127875699443
4549980961902,Panasonic Shaver LAMDASH PALM IN 70th ANNIVERSARY EDITION BLUE ES-PV70-A New,359.94,48.89,1,359.94,"Aug 16, 2026",Panasonic,ES-PV70-A,,Health & Beauty|Shaving & Hair Removal|Electric Shaving & Hair Removal|Electric Shavers|Men's Shavers,samuraisellercooljapanc.t,127900859049,https://www.ebay.com/itm/127900859049
4974305195968,Zojirushi NP-HLH10-XA Overseas IH Rice Cooker 5.5 Cup 220–230V SE Plug Japan NEW,345.46,4,1,345.46,"Aug 16, 2026",Zojirushi,NP-HLH10-XA,,"Home & Garden|Kitchen, Dining & Bar|Small Kitchen Appliances|Rice Cookers",samuraisellercooljapanc.t,127914057160,https://www.ebay.com/itm/127914057160
4573456585835,SGI Shop Soka Gakkai Ebony Prayer Beads 12 with Eight-Petal Mark & Box New,92,0,1,92,"Aug 16, 2026",SGISHOP,,,Collectibles|Cultures & Ethnicities|Asian|1900-Now|Japanese|Other Japanese Collectibles,good_market39,127965001093,https://www.ebay.com/itm/127965001093
4948872413275,SONY PS Vita PCH-1100 AB02 Crystal White Wi-Fi 3G Wi-Fi Console Japan NEW,309.99,0,1,309.99,"Aug 16, 2026",Sony,PCH-1100 AB02,,Video Games & Consoles|Video Game Consoles,samuraisellercooljapanc.t,127991804551,https://www.ebay.com/itm/127991804551
4943209621088,WAVE 1/35 FULL METAL PANIC! ARX-8 LAEVATEIN & XL-3 BOOSTER MODEL KIT KM-108,162.93,142.42,1,162.93,"Aug 17, 2026",WAVE,KM-108,,Toys & Hobbies|Models & Kits|Figures,lush_nine*japan,128000735435,https://www.ebay.com/itm/128000735435
4954514983686,Aisin Door Stabilizers (Set of 2) DSL-002,133.44,0,1,133.44,"Aug 17, 2026",Aisin ASIN,,,"eBay Motors|Parts & Accessories|Car & Truck Parts & Accessories|Steering & Suspension|Sway Bars, Links & Bushings",japanuniverse,128001221840,https://www.ebay.com/itm/128001221840
4573102698506,BANDAI S.H.Figuarts MARVEL SPIDER-MAN (Spider-Man: Brand New Day) 150mm,74.49,15.1,1,74.49,"Aug 17, 2026",BANDAI SPIRITS,,,Toys & Hobbies|Action Figures & Accessories|Action Figures,lush_nine*japan,128004205233,https://www.ebay.com/itm/128004205233
4536036013708,HIOKI CM4002-90 Electric AC Leak Clamp Meter Wireless Adapter Z3210 Set NEW,393.92,15,1,393.92,"Aug 16, 2026",Hioki,CM4002,,"Business & Industrial|Test, Measurement & Inspection|Test Meters & Detectors|Multimeters",samuraisellercooljapanc.t,128010414789,https://www.ebay.com/itm/128010414789
4904810096139,Takara Tomy Beyblade X UX-20 Starter Glory Valkyrie LF,65.35,0,1,65.35,"Aug 16, 2026",TOMY,"UX-20, UX20",,Toys & Hobbies|Action Figures & Accessories|Action Figures,nipponexcellentgoods,128017806458,https://www.ebay.com/itm/128017806458
4537807221087,Revoltech Amazing Yamaguchi Symbiote Spider Man figure Purple ver. w/ bonus,279,30,1,279,"Aug 17, 2026",,,,Toys & Hobbies|Action Figures & Accessories|Action Figures,shou777,128026219680,https://www.ebay.com/itm/128026219680
4974375520257,Like a New / CITIZEN Men's Watch NB1060-12L Mechanical Silver foil Lacquered,930,0,1,930,"Aug 17, 2026",Citizen,,17054888437,"Jewelry & Watches|Watches, Parts & Accessories|Watches|Wristwatches",sakura-japan-net,128029512116,https://www.ebay.com/itm/128029512116
4972825233467,Kawada Nanoblock Pokemon Black Rayquaza Extreme DX NBPM_104 Japan Official New,99.99,0,1,99.99,"Aug 17, 2026",Nanoblock,,,Toys & Hobbies|Building Toys|Building Toys & Blocks|Building Toy Pieces & Parts,pkm-lab.japan,128030825677,https://www.ebay.com/itm/128030825677
4902370550283,Amiibo Pyra Mythra Double Set Smash Bros Ultimate Homura Hikari Figure NEW,71.95,0,1,71.95,"Aug 17, 2026",Nintendo,NVL-E-AA2F,5058984664,Video Games & Consoles|Video Game Accessories|Toys to Life,nipponexcellentgoods,128030913163,https://www.ebay.com/itm/128030913163
4902470760100,FEATHER Professional Artist Club SS Folding Razor Black Japan new free shipping,69.99,0,1,69.99,"Aug 16, 2026",FEATHER,,,Health & Beauty|Shaving & Hair Removal|Razors & Razor Blades|Men's Razors,the_big_dipper_japan,133820286380,https://www.ebay.com/itm/133820286380
4543736012610,Tomix 1261 3-way Electric Turnout N-PRL541/280-15(F) N scale Adult 15+,53.43,0,1,53.43,"Aug 17, 2026",Tomix,1261,,Toys & Hobbies|Model Railroads & Trains|Railroads & Trains|Track,the_big_dipper_japan,134011474748,https://www.ebay.com/itm/134011474748
4549980490839,Panasonic ES9040 Replacement Spare Blade Inner Outer set new free shipping,69.04,0,1,69.04,"Aug 16, 2026",Panasonic,ES9040,,Health & Beauty|Shaving & Hair Removal|Electric Shaving & Hair Removal|Electric Shavers|Shaver Parts,the_big_dipper_japan,134089565882,https://www.ebay.com/itm/134089565882
4549980614426,Panasonic ER-GP82-K professional linear clippers new free shipping,191.97,0,1,191.97,"Aug 17, 2026",Panasonic (Panasonic),ER-GP82-K,,Health & Beauty|Shaving & Hair Removal|Electric Shaving & Hair Removal|Clippers & Trimmers,the_big_dipper_japan,134089941525,https://www.ebay.com/itm/134089941525
4571324592855,Rokuhan T019-3 Z Scale JNR C11 Steam Locomotive No.165 Type deflectors Adult 15+,111.61,0,1,111.61,"Aug 16, 2026",Rokuhan,T019-3,,Toys & Hobbies|Model Railroads & Trains|Railroads & Trains|Locomotives,the_big_dipper_japan,134473373901,https://www.ebay.com/itm/134473373901
4992456001341,Marvel MH-5S CRIMPING PLIERS BARE Terminal & Sleeves new Free Shipping,60.81,0,1,60.81,"Aug 17, 2026",Marvel,MH-5S,,Business & Industrial|Light Equipment & Tools|Electrical Tools|Hand Crimpers & Strippers,the_big_dipper_japan,134536281025,https://www.ebay.com/itm/134536281025
4971850913603,CASIO G-SHOCK GWX-5600C-7JF Solar powered Radio controlled Watch NEW F/S,163.41,0,1,163.41,"Aug 17, 2026",Casio,,,"Jewelry & Watches|Watches, Parts & Accessories|Watches|Wristwatches",the_big_dipper_japan,134808637464,https://www.ebay.com/itm/134808637464
4906274800239,IZUMI 5N18 Manual one hand type Crimp tool bare terminals Crimp & connect wires,78.98,0,1,78.98,"Aug 16, 2026",IZUMI,5N18,,Business & Industrial|Light Equipment & Tools|Electrical Tools|Hand Crimpers & Strippers,the_big_dipper_japan,134836695215,https://www.ebay.com/itm/134836695215
4549526328084,CASIO PRO TREK PRG-340-1JF Black Tough Solar Compass Outdoor Digital Men Watch,190.17,0,1,190.17,"Aug 16, 2026",Casio,,,"Jewelry & Watches|Watches, Parts & Accessories|Watches|Wristwatches",the_big_dipper_japan,135137784590,https://www.ebay.com/itm/135137784590
4934054045686,KOTOBUKIYA Mega Man EXE Roll BATTLE NETWORK Plastic model Japan F/S New,114.99,0,1,114.99,"Aug 16, 2026",KOTOBUKIYA,KP687,,Collectibles|Animation Art & Merchandise|Animation Merchandise|Figures & Statues,the_big_dipper_japan,135204417445,https://www.ebay.com/itm/135204417445
4991644009688,"Ko-ken 3286Z Z-EAL 3/8"" Drive Socket Wrench Set 21pc Made in Japan NEW",193.77,40,1,193.77,"Aug 16, 2026",KOKEN,3286Z,8023430907,Home & Garden|Tools & Workshop Equipment|Hand Tools|Wrenches|Wrench Sets,okjapan,135271758700,https://www.ebay.com/itm/135271758700
4573102614469,BANDAI METAL BUILD Mobile Suit Wing Gundam Zero figure F/S new,186.31,0,1,186.31,"Aug 16, 2026",Bandai,BAS61446,,Collectibles|Animation Art & Merchandise|Animation Merchandise|Figures & Statues,the_big_dipper_japan,135283120435,https://www.ebay.com/itm/135283120435
4996427642212,EXEDY Clutch Cover Disc Bearing 3-Piece Set for HIJET S201C S211P DHK014 JDM new,133.55,0,1,133.55,"Aug 16, 2026",Exedy,,,eBay Motors|Parts & Accessories|Car & Truck Parts & Accessories|Transmission & Drivetrain|Clutch Parts & Kits|Clutch Kits,the_big_dipper_japan,135328331981,https://www.ebay.com/itm/135328331981
4530076132481,Voigtlander ULTRON Vintage Line 35mm F2 Aspherical TypeII VM SILVER F/S new,648.43,0,1,648.43,"Aug 16, 2026",Voigtländer,111 069,3048356612,Cameras & Photo|Lenses & Filters|Lenses,the_big_dipper_japan,135354896380,https://www.ebay.com/itm/135354896380
